ticker,company,cik
NTWK,NetSol Technologies Inc. Common  Stock,1039280.0
NTWO,Newbury Street II Acquisition Corp Class A Ordinary Shares,2028027.0
NTWOW,Newbury Street II Acquisition Corp Warrant,2028027.0
NUAI,New Era Energy & Digital Inc. Common Stock,2028336.0
NUAIW,New Era Energy & Digital Inc. Warrants,2028336.0
NUCL,Eagle Nuclear Energy Corp. Common stock,2089283.0
NUCLW,Eagle Nuclear Energy Corp. Warrants,2089283.0
NUTX,Nutex Health Inc. Common Stock,1479681.0
NUVL,Nuvalent Inc. Class A Common Stock,1861560.0
NUWE,Nuwellis Inc. Common Stock,1506492.0
NVA,Nova Minerals Limited American Depositary Shares,1852551.0
NVAWW,Nova Minerals Limited Warrant,1852551.0
NVAX,Novavax Inc. Common Stock,1000694.0
NVCR,NovoCure Limited Ordinary Shares,1645113.0
NVCT,Nuvectis Pharma Inc. Common Stock,1875558.0
NVDA,NVIDIA Corporation Common Stock,1045810.0
NVEC,NVE Corporation Common Stock,724910.0
NVMI,Nova Ltd. Ordinary Shares,1109345.0
NVNI,Nvni Group Limited Ordinary Shares,1965143.0
NVNIW,Nvni Group Limited Warrants,1965143.0
NVNO,enVVeno Medical Corporation Common Stock,1661053.0
NVTS,Navitas Semiconductor Corporation Common Stock,1821769.0
NVVE,Nuvve Holding Corp. Common Stock,1836875.0
NVVEW,Nuvve Holding Corp. Warrant,1836875.0
NVX,NOVONIX Limited American Depository Shares,1859795.0
NWBI,Northwest Bancshares Inc. Common Stock,1471265.0
NWE,NorthWestern Energy Group Inc. Common Stock,1993004.0
NWFL,Norwood Financial Corp. Common Stock,1013272.0
NWGL,CL Workshop Group Limited American Depositary Shares,1948294.0
NWL,Newell Brands Inc. Common Stock,814453.0
NWPX,NWPX Infrastructure Inc. Common Stock,1001385.0
NWS,News Corporation Class B Common Stock,1564708.0
NWSA,News Corporation Class A Common Stock,1564708.0
NWTG,Newton Golf Company Inc. Common Stock,1934245.0
NXGL,NexGel Inc Common Stock,1468929.0
NXGLW,NexGel Inc Warrant,1468929.0
NXL,Nexalin Technology Inc. Common Stock,1527352.0
NXPI,NXP Semiconductors N.V. Common Stock,1413447.0
NXPL,NextPlat Corp Common Stock,1058307.0
NXPLW,NextPlat Corp Warrants,1058307.0
NXST,Nexstar Media Group Inc. Common Stock,1142417.0
NXT,Nextpower Inc. Class A Common Stock,1852131.0
NXTC,NextCure Inc. Common Stock,1661059.0
NXTS,Nexentis Technologies Inc. Common Stock,1789192.0
NXTT,Next Technology Holding Inc. Ordinary Shares,1784970.0
NXXT,NextNRG Inc. Common Stock,1817004.0
NYAX,Nayax Ltd. Ordinary Shares,1901279.0
NYXH,Nyxoah SA Ordinary Shares,1857190.0
OABI,OmniAb Inc. Common Stock,1846253.0
OACC,Oaktree Acquisition Corp. III Life Sciences Class A Ordinary Share,2029769.0
OACCU,Oaktree Acquisition Corp. III Life Sciences Unit,2029769.0
OACCW,Oaktree Acquisition Corp. III Life Sciences Warrant,2029769.0
OAKU,Oak Woods Acquisition Corporation Class A Ordinary Shares,1945422.0
OBA,Oxley Bridge Acquisition Limited Class A Ordinary Shares,2034313.0
OBAI,Our Bond Inc. Common Stock,1756064.0
OBAWU,Oxley Bridge Acquisition Limited Unit,2034313.0
OBAWW,Oxley Bridge Acquisition Limited Warrants,2034313.0
OBIO,Orchestra BioMed Holdings Inc. Ordinary Shares,1814114.0
OBT,Orange County Bancorp Inc. Common Stock,1754226.0
OBTC,Osprey Bitcoin Trust Common Units of Beneficial Interest,1767057.0
OCC,Optical Cable Corporation Common Stock,1000230.0
OCCI,OFS Credit Company Inc. Common Stock,1716951.0
OCCIM,OFS Credit Company Inc. 7.875% Series F Term Preferred Stock,1716951.0
OCCIN,OFS Credit Company Inc. 5.25% Series E Term Preferred Stock Due 2026,1716951.0
OCCIO,OFS Credit Company Inc. 6.125% Series C Term Preferred Stock,1716951.0
OCFC,OceanFirst Financial Corp. Common Stock,1004702.0
OCG,Oriental Culture Holding LTD Ordinary Shares,1776067.0
OCGN,Ocugen Inc. Common Stock,1372299.0
OCS,Oculis Holding AG Ordinary shares,1953530.0
OCSAW,Oculis Holding AG Warrants,1953530.0
OCSL,Oaktree Specialty Lending Corporation Common Stock,1414932.0
OCUL,Ocular Therapeutix Inc. Common Stock,1393434.0
ODD,ODDITY Tech Ltd. Class A Ordinary Shares,1907085.0
ODFL,Old Dominion Freight Line Inc. Common Stock,878927.0
ODYS,Odysight.ai Inc. Common Stock,1577445.0
OESX,Orion Energy Systems Inc. Common Stock,1409375.0
OFAL,OFA Group Class A Ordinary Shares,2036307.0
OFIX,Orthofix Medical Inc. Common Stock (DE),884624.0
OFLX,Omega Flex Inc. Common Stock,1317945.0
OFS,OFS Capital Corporation Common Stock,1487918.0
OFSSH,OFS Capital Corporation 4.95% Notes due 2028,1487918.0
OFSSO,OFS Capital Corporation 7.50% Notes due 2028,1487918.0
OGI,Organigram Global Inc. Common Shares,1620737.0
OIMAU,OneIM Acquisition Corp. Units,2088325.0
OKTA,Okta Inc. Class A Common Stock,1660134.0
OKUR,OnKure Therapeutics Inc. Class A Common Stock,1637715.0
OKYO,OKYO Pharma Limited Ordinary Shares,1849296.0
OLB,The OLB Group Inc. Common Stock,1314196.0
OLED,Universal Display Corporation Common Stock,1005284.0
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,1639300.0
OLMA,Olema Pharmaceuticals Inc. Common Stock,1750284.0
OLOX,Olenox Industries Inc. Common Stock,1023994.0
OLPX,Olaplex Holdings Inc. Common Stock,1868726.0
OM,Outset Medical Inc. Common Stock,1484612.0
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,1378239.0
OMCL,Omnicell Inc. Common Stock ($0.001 par value),926326.0
OMDA,Omada Health Inc. Common Stock,1611115.0
OMER,Omeros Corporation Common Stock,1285819.0
OMEX,Odyssey Marine Exploration Inc. Common Stock,798528.0
OMH,Ohmyhome Limited Class A Ordinary Shares,1944902.0
OMSE,OMS Energy Technologies Inc. Ordinary Shares,2012219.0
ON,ON Semiconductor Corporation Common Stock,1097864.0
ONB,Old National Bancorp Common Stock,707179.0
ONBPO,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series C Preferred Stock,707179.0
ONBPP,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series A Preferred Stock,707179.0
ONC,BeOne Medicines Ltd. American Depositary Shares,1651308.0
ONCH,1RT Acquisition Corp. Class A Ordinary Share,2054272.0
ONCHU,1RT Acquisition Corp. Units,2054272.0
ONCHW,1RT Acquisition Corp. Warrant,2054272.0
ONCO,Onconetix Inc. Common Stock,1782107.0
ONCY,Oncolytics Biotech Inc. Common Shares,1129928.0
ONDS,Ondas Inc. Common Stock,1646188.0
ONEG,OneConstruction Group Limited Ordinary Shares,2030834.0
ONEW,OneWater Marine Inc. Class A Common Stock,1772921.0
ONFO,Onfolio Holdings Inc. Common Stock,1825452.0
ONFOW,Onfolio Holdings Inc. Warrant,1825452.0
ONMD,OneMedNet Corp Class A Common Stock,1849380.0
ONMDW,OneMedNet Corp Warrant,1849380.0
OPAL,OPAL Fuels Inc. Class A Common Stock,1842279.0
OPBK,OP Bancorp Common Stock,1722010.0
OPCH,Option Care Health Inc. Common Stock,1014739.0
OPEN,Opendoor Technologies Inc Common Stock,1801169.0
OPENL,Opendoor Technologies Inc  Series A Warrants each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $13.00 per warrant,1801169.0
OPENW,Opendoor Technologies Inc  Series K Warrants each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $9.00 per warrant,1801169.0
OPENZ,Opendoor Technologies Inc  Series Z Warrants each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $17.00 per warrant,1801169.0
OPK,OPKO Health Inc. Common Stock,944809.0
OPRA,Opera Limited American Depositary Shares,1737450.0
OPRT,Oportun Financial Corporation Common Stock,1538716.0
OPRX,OptimizeRx Corporation Common Stock,1448431.0
OPTX,Syntec Optics Holdings Inc. Class A Common Stock,1866816.0
OPTXW,Syntec Optics Holdings Inc. Warrant,1866816.0
OPXS,Optex Systems Holdings Inc. Common Stock,1397016.0
ORBS,Eightco Holdings Inc. Common Stock,1892492.0
ORGN,Origin Materials Inc. Common Stock,1802457.0
ORGNW,Origin Materials Inc. Warrants,1802457.0
ORGO,Organogenesis Holdings Inc. Class A Common Stock,1661181.0
ORIC,Oric Pharmaceuticals Inc. Common Stock,1796280.0
ORIO,Orion Digital Corp. Common Shares,1602842.0
ORIQ,Origin Investment Corp I Ordinary Shares,2044523.0
ORIQW,Origin Investment Corp I Warrant.,2044523.0
ORIS,Oriental Rise Holdings Limited Ordinary Shares,1964664.0
ORKA,Oruka Therapeutics Inc. Common Stock,907654.0
ORKT,Orangekloud Technology Inc. Class A Ordinary Shares,1979407.0
ORLY,O'Reilly Automotive Inc. Common Stock,898173.0
ORMP,Oramed Pharmaceuticals Inc. Common Stock,1176309.0
ORRF,Orrstown Financial Services Inc. Common Stock,826154.0
OS,OneStream Inc. Class A Common Stock,1889956.0
OSBC,Old Second Bancorp Inc. Common Stock,357173.0
OSIS,OSI Systems Inc. Common Stock (DE),1039065.0
OSPN,OneSpan Inc. Common Stock,1044777.0
OSRH,OSR Holdings Inc. Common Stock,1840425.0
OSRHW,OSR Holdings Inc. Warrant,1840425.0
OSS,One Stop Systems Inc. Common Stock,1394056.0
OSUR,OraSure Technologies Inc. Common Stock,1116463.0
OSW,OneSpaWorld Holdings Limited Common Shares,1758488.0
OTEX,Open Text Corporation Common Shares,1002638.0
OTGA,OTG Acquisition Corp. I Class A Ordinary Share,2077010.0
OTGAU,OTG Acquisition Corp. I Unit,2077010.0
OTGAW,OTG Acquisition Corp. I Warrants,2077010.0
OTLK,Outlook Therapeutics Inc. Common Stock,1649989.0
OTLY,Oatly Group AB American Depositary Shares,1843586.0
OTTR,Otter Tail Corporation Common Stock,1466593.0
OUST,Ouster Inc. Common Stock,1816581.0
OUSTZ,Ouster Inc. Warrants,1816581.0
OVBC,Ohio Valley Banc Corp. Common Stock,894671.0
OVID,Ovid Therapeutics Inc. Common Stock,1636651.0
OVLY,Oak Valley Bancorp (CA) Common Stock,1431567.0
OWLS,OBOOK Holdings Inc. Class A Common Shares,2025416.0
OXBR,Oxbridge Re Holdings Limited Ordinary Shares,1584831.0
OXBRW,Oxbridge Re Holdings Limited Warrant expiring 3/26/2029,1584831.0
OXLC,Oxford Lane Capital Corp. Common Stock,1495222.0
OXLCG,Oxford Lane Capital Corp. 7.95% Notes due 2032,1495222.0
OXLCI,Oxford Lane Capital Corp. 8.75% Notes due 2030,1495222.0
OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,1495222.0
OXLCN,Oxford Lane Capital Corp. 7.125% Series 2029 Term Preferred Stock,1495222.0
OXLCO,Oxford Lane Capital Corp. Preferred Stock Shares 6.00% Series 2029,1495222.0
OXLCP,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,1495222.0
OXLCZ,Oxford Lane Capital Corp. 5.00% Notes due 2027,1495222.0
OXSQ,Oxford Square Capital Corp. Common Stock,1259429.0
OXSQG,Oxford Square Capital Corp. 5.50% Notes due 2028,1259429.0
OXSQH,Oxford Square Capital Corp. 7.75% Notes due 2030,1259429.0
OYSE,Oyster Enterprises II Acquisition Corp Class A Ordinary Shares,2042182.0
OYSER,Oyster Enterprises II Acquisition Corp Rights,2042182.0
OYSEU,Oyster Enterprises II Acquisition Corp Units,2042182.0
OZK,Bank OZK Common Stock,1569650.0
OZKAP,Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock,1569650.0
PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,1070423.0
PAACU,Proem Acquisition Corp I Units,2087446.0
PACB,Pacific Biosciences of California Inc. Common Stock,1299130.0
PACH,Pioneer Acquisition I Corp Class A Ordinary Shares,2040381.0
PACHU,Pioneer Acquisition I Corp Units,2040381.0
PACHW,Pioneer Acquisition I Corp Warrants,2040381.0
PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,1581990.0
PAHC,Phibro Animal Health Corporation Class A Common Stock,1069899.0
PAL,Proficient Auto Logistics Inc. Common Stock,1998768.0
PALI,Palisade Bio Inc. Common Stock,1357459.0
PALOU,Paloma Acquisition Corp I Units,2101562.0
PAMT,PAMT CORP Common Stock,798287.0
PANL,Pangaea Logistics Solutions Ltd. Common Shares,1606909.0
PANW,Palo Alto Networks Inc. Common Stock,1327567.0
PARK,Park Dental Partners Inc. Common Stock,2069604.0
PASG,Passage Bio Inc. Common Stock,1787297.0
PASW,Ping An Biomedical Co. Ltd. Ordinary Shares,1897532.0
PATK,Patrick Industries Inc. Common Stock,76605.0
PAVM,PAVmed Inc. Common Stock,1624326.0
PAVS,Paranovus Entertainment Technology Ltd. Class A Ordinary Shares,1751876.0
PAX,Patria Investments Limited Class A Common Shares,1825570.0
PAYO,Payoneer Global Inc. Common Stock,1845815.0
PAYS,Paysign Inc. Common Stock,1496443.0
PAYX,Paychex Inc. Common Stock,723531.0
PBFS,Pioneer Bancorp Inc. Common Stock,1769663.0
PBHC,Pathfinder Bancorp Inc. Common Stock (MD),1609065.0
PBM,Psyence Biomedical Ltd. Common Shares,1985062.0
PBMWW,Psyence Biomedical Ltd. Warrant,1985062.0
PBYI,Puma Biotechnology Inc Common Stock,1401667.0
PCAP,ProCap Acquisition Corp Class A Ordinary Shares,2056634.0
PCAPU,ProCap Acquisition Corp Unit,2056634.0
PCAPW,ProCap Acquisition Corp Warrant,2056634.0
PCAR,PACCAR Inc. Common Stock,75362.0
PCB,PCB Bancorp Common Stock,1423869.0
PCLA,PicoCELA Inc. American Depositary Shares,2018462.0
PCRX,Pacira BioSciences Inc. Common Stock,1396814.0
PCSA,Processa Pharmaceuticals Inc. Common Stock,1533743.0
PCSC,Perceptive Capital Solutions Corp Class A Ordinary Shares,2017526.0
PCT,PureCycle Technologies Inc. Common stock,1830033.0
PCTTW,PureCycle Technologies Inc. Warrant,1830033.0
PCTY,Paylocity Holding Corporation Common Stock,1591698.0
PCVX,Vaxcyte Inc. Common Stock,1649094.0
PCYO,Pure Cycle Corporation Common Stock,276720.0
PDC,Perpetuals.com Ltd American Depositary Shares,1944399.0
PDD,PDD Holdings Inc. American Depositary Shares,1737806.0
PDEX,Pro-Dex Inc. Common Stock,788920.0
PDFS,PDF Solutions Inc. Common Stock,1120914.0
PDLB,Ponce Financial Group Inc. Common Stock,1874071.0
PDSB,PDS Biotechnology Corporation Common Stock,1472091.0
PDYN,Palladyne AI Corp. Common Stock,1826681.0
PDYNW,Palladyne AI Corp Warrants,1826681.0
PEBK,Peoples Bancorp of North Carolina Inc. Common Stock,1093672.0
PEBO,Peoples Bancorp Inc. Common Stock,318300.0
PECO,Phillips Edison & Company Inc. Common Stock,1476204.0
PEGA,Pegasystems Inc. Common Stock,1013857.0
PELI,Pelican Acquisition Corporation Ordinary Shares,2037431.0
PELIR,Pelican Acquisition Corporation Right,2037431.0
PELIU,Pelican Acquisition Corporation Unit,2037431.0
PENG,Penguin Solutions Inc. Common Stock,1616533.0
PENN,PENN Entertainment Inc. Common Stock,921738.0
PEP,PepsiCo Inc. Common Stock,77476.0
PEPG,PepGen Inc. Common Stock,1835597.0
PERI,Perion Network Ltd. Ordinary Shares,1338940.0
PESI,Perma-Fix Environmental Services Inc. Common Stock,891532.0
PETS,PetMed Express Inc. Common Stock,1040130.0
PETZ,TDH Holdings Inc. Common Shares,1684425.0
PFAI,Pinnacle Food Group Limited Class A Common Shares,2032755.0
PFBC,Preferred Bank Common Stock,1492165.0
PFG,Principal Financial Group Inc Common Stock,1126328.0
PFIS,Peoples Financial Services Corp. Common Stock,1056943.0
PFSA,Profusa Inc. Common Stock,1859807.0
PFX,PhenixFIN Corporation Common Stock,1490349.0
PFXNZ,PhenixFIN Corporation  5.25% Notes due 2028,1490349.0
PGAC,Pantages Capital Acquisition Corporation Class A Ordinary Shares,2030829.0
PGACR,Pantages Capital Acquisition Corporation Right,2030829.0
PGC,Peapack-Gladstone Financial Corporation Common Stock,1050743.0
PGEN,Precigen Inc. Common Stock,1356090.0
PGNY,Progyny Inc. Common Stock,1551306.0
PGY,Pagaya Technologies Ltd. Class A Ordinary Shares,1883085.0
PGYWW,Pagaya Technologies Ltd. Warrants,1883085.0
PHAR,Pharming Group N.V. ADS each representing 10 ordinary shares,1828316.0
PHAT,Phathom Pharmaceuticals Inc. Common Stock,1783183.0
PHIO,Phio Pharmaceuticals Corp. Common Stock,1533040.0
PHOE,Phoenix Asia Holdings Limited Ordinary Shares,2035709.0
PHUN,Phunware Inc. Common Stock,1665300.0
PHVS,Pharvaris N.V. Ordinary Shares,1830487.0
PI,Impinj Inc. Common Stock,1114995.0
PICS,PicS N.V. Class A Common Shares,1841644.0
PIII,P3 Health Partners Inc. Class A Common Stock,1832511.0
PIIIW,P3 Health Partners Inc. Warrant,1832511.0
PKBK,Parke Bancorp Inc. Common Stock,1315399.0
PKOH,Park-Ohio Holdings Corp. Common Stock,76282.0
PLAB,Photronics Inc. Common Stock,810136.0
PLAY,Dave & Buster's Entertainment Inc. Common Stock,1525769.0
PLBC,Plumas Bancorp,1168455.0
PLBL,Polibeli Group Ltd Class A Ordinary Shares,2035697.0
PLBY,Playboy Inc. Common Stock,1803914.0
PLCE,Children's Place Inc. (The) Common Stock,1041859.0
PLMK,Plum Acquisition Corp. IV Class A Ordinary Shares,2030482.0
PLMKW,Plum Acquisition Corp. IV Warrants,2030482.0
PLMR,Palomar Holdings Inc. Common stock,1761312.0
PLPC,Preformed Line Products Company Common Stock,80035.0
PLRX,Pliant Therapeutics Inc. Common Stock,1746473.0
PLRZ,Polyrizon Ltd. Ordinary Shares,1893645.0
PLSE,Pulse Biosciences Inc Common Stock (DE),1625101.0
PLSM,Pulsenmore Ltd. Ordinary Shares,2064764.0
PLTK,Playtika Holding Corp. Common Stock,1828016.0
PLTR,Palantir Technologies Inc. Class A Common Stock,1321655.0
PLUG,Plug Power Inc. Common Stock,1093691.0
PLUR,Pluri Inc. Common Stock,1158780.0
PLUS,ePlus inc. Common Stock,1022408.0
PLUT,Plutus Financial Group Limited Ordinary Shares,1933021.0
PLXS,Plexus Corp. Common Stock,785786.0
PLYX,Polaryx Therapeutics Inc. Common Stock,2075320.0
PMAX,Powell Max Limited Class A Ordinary Shares,2012096.0
PMCB,PharmaCyte  Biotech Inc. Common Stock,1157075.0
PMEC,Primech Holdings Ltd. Ordinary Shares,1891944.0
PMN,ProMIS Neurosciences Inc. Common Shares (ON),1374339.0
PMTR,Perimeter Acquisition Corp. I Class A Ordinary Shares,2061473.0
PMTRU,Perimeter Acquisition Corp. I Unit,2061473.0
PMTRW,Perimeter Acquisition Corp. I Warrant,2061473.0
PMTS,CPI Card Group Inc. Common Stock,1641614.0
PMVP,PMV Pharmaceuticals Inc. Common Stock,1699382.0
PN,Skycorp Solar Group Limited Ordinary Shares,2001288.0
PNBK,Patriot National Bancorp Inc. Common Stock,1098146.0
PNRG,PrimeEnergy Resources Corporation Common Stock,56868.0
PNTG,The Pennant Group Inc. Common Stock,1766400.0
POCI,Precision Optics Corporation Inc. Common stock,867840.0
PODC,PodcastOne Inc. Common Stock,1940177.0
PODD,Insulet Corporation Common Stock,1145197.0
POET,POET Technologies Inc. Common Shares,1437424.0
POLA,Polar Power Inc. Common Stock,1622345.0
POLE,Andretti Acquisition Corp. II Class A Ordinary Shares,2025341.0
POLEW,Andretti Acquisition Corp. II Warrant,2025341.0
POM,POMDOCTOR LIMITED American Depositary Shares,1877971.0
PONY,Pony AI Inc. American Depositary Shares,1969302.0
POOL,Pool Corporation Common Stock,945841.0
POWI,Power Integrations Inc. Common Stock,833640.0
POWL,Powell Industries Inc. Common Stock,80420.0
POWW,Outdoor Holding Company Common Stock,1015383.0
POWWP,Outdoor Holding Company 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,1015383.0
PPBT,Purple Biotech Ltd. American Depositary Shares,1614744.0
PPC,Pilgrim's Pride Corporation Common Stock,802481.0
PPCB,Propanc Biopharma Inc. Common Stock,1517681.0
PPHC,Public Policy Holding Company Inc. Common Stock,1903508.0
PPIH,Perma-Pipe International Holdings Inc. Common Stock,914122.0
PPSI,Pioneer Power Solutions Inc. Common Stock,1449792.0
PPTA,Perpetua Resources Corp. Common Shares,1526243.0
PRAA,PRA Group Inc. Common Stock,1185348.0
PRAX,Praxis Precision Medicines Inc. Common Stock,1689548.0
PRCH,Porch Group Inc. Common Stock,1784535.0
PRCT,PROCEPT BioRobotics Corporation Common Stock,1588978.0
PRDO,Perdoceo Education Corporation Common Stock,1046568.0
PRE,Prenetics Global Limited Class A Ordinary Share,1876431.0
PRFX,PRF Technologies Ltd. Ordinary Shares,1801834.0
PRGS,Progress Software Corporation Common Stock (DE),876167.0
